Record Length,2500,Points,-39.99999911E-3,5.07999992,
Sample Interval,39.99999899E-6,s,-39.96000066E-3,5.03999996,
Trigger Point,1.0000001E3,Samples,-39.91999850E-3,5.03999996,
,,,-39.88000005E-3,5.00000000,
,,,-39.83999789E-3,5.07999992,
,,,-39.79999945E-3,5.07999992,
Source,CH1,,-39.75999728E-3,5.03999996,
Vertical Units,Volts,,-39.71999884E-3,5.07999992,
Vertical Scale,999.999977648E-3,,-39.68000039E-3,5.03999996,
Vertical Offset,0,,-39.63999823E-3,5.07999992,
Horizontal Units,s,,-39.59999979E-3,5.07999992,
Horizontal Scale,9.999999747E-3,,-39.55999762E-3,5.07999992,
Pt Fmt,Y,,-39.51999918E-3,5.07999992,
Yzero,-5.64000000,,-39.48000073E-3,5.03999996,
Probe Atten,10.0000000,,-39.43999857E-3,5.03999996,
,,,-39.40000013E-3,5.03999996,
Note,TDS 2022B - 2:31:33 PM   6/9/2022,,-39.35999796E-3,5.07999992,
,,,-39.31999952E-3,5.03999996,
,,,-39.27999735E-3,5.03999996,
,,,-39.23999891E-3,5.03999996,
,,,-39.20000046E-3,5.07999992,
,,,-39.15999830E-3,5.03999996,
,,,-39.11999986E-3,5.03999996,
,,,-39.07999769E-3,5.03999996,
,,,-39.03999925E-3,5.07999992,
,,,-39.00000080E-3,5.03999996,
,,,-38.95999864E-3,5.07999992,
,,,-38.92000020E-3,5.07999992,
,,,-38.87999803E-3,5.07999992,
,,,-38.83999959E-3,5.00000000,
,,,-38.79999742E-3,5.03999996,
,,,-38.75999898E-3,5.07999992,
,,,-38.72000054E-3,5.07999992,
,,,-38.67999837E-3,5.03999996,
,,,-38.63999993E-3,5.07999992,
,,,-38.59999776E-3,5.03999996,
,,,-38.55999932E-3,5.03999996,
,,,-38.52000087E-3,5.07999992,
,,,-38.47999871E-3,5.03999996,
,,,-38.44000027E-3,5.03999996,
,,,-38.39999810E-3,5.03999996,
,,,-38.35999966E-3,5.03999996,
,,,-38.31999749E-3,5.03999996,
,,,-38.27999905E-3,5.03999996,
,,,-38.24000061E-3,5.07999992,
,,,-38.19999844E-3,5.03999996,
,,,-38.16000000E-3,5.07999992,
,,,-38.11999783E-3,5.03999996,
,,,-38.07999939E-3,5.03999996,
,,,-38.04000095E-3,5.07999992,
,,,-37.99999878E-3,5.07999992,
,,,-37.96000034E-3,5.03999996,
,,,-37.91999817E-3,5.07999992,
,,,-37.87999973E-3,5.07999992,
,,,-37.83999756E-3,5.07999992,
,,,-37.79999912E-3,5.03999996,
,,,-37.76000068E-3,5.03999996,
,,,-37.71999851E-3,5.03999996,
,,,-37.68000007E-3,5.07999992,
,,,-37.63999790E-3,5.07999992,
,,,-37.59999946E-3,5.07999992,
,,,-37.56000102E-3,5.07999992,
,,,-37.51999885E-3,5.03999996,
,,,-37.48000041E-3,5.03999996,
,,,-37.43999824E-3,5.03999996,
,,,-37.39999980E-3,5.03999996,
,,,-37.35999763E-3,5.07999992,
,,,-37.31999919E-3,5.03999996,
,,,-37.28000075E-3,5.07999992,
,,,-37.23999858E-3,5.07999992,
,,,-37.20000014E-3,5.07999992,
,,,-37.15999797E-3,5.03999996,
,,,-37.11999953E-3,5.03999996,
,,,-37.07999736E-3,5.03999996,
,,,-37.03999892E-3,5.03999996,
,,,-37.00000048E-3,5.03999996,
,,,-36.95999831E-3,5.03999996,
,,,-36.91999987E-3,5.03999996,
,,,-36.87999770E-3,5.03999996,
,,,-36.83999926E-3,5.03999996,
,,,-36.80000082E-3,5.07999992,
,,,-36.75999865E-3,5.03999996,
,,,-36.72000021E-3,5.03999996,
,,,-36.67999804E-3,5.07999992,
,,,-36.63999960E-3,5.07999992,
,,,-36.59999743E-3,5.03999996,
,,,-36.55999899E-3,5.03999996,
,,,-36.52000055E-3,5.03999996,
,,,-36.47999838E-3,5.07999992,
,,,-36.43999994E-3,5.03999996,
